"V1","V2","V3","V4"
261405.6,862493.5,261162.6,862167.4
261162.6,862167.4,260514.6,861515.2
260514.6,861515.2,260190.6,861270.6
260190.6,861270.6,259623.6,860618.4
259623.6,860618.4,258732.6,860292.3
258732.6,860292.3,258408.6,859395.6
258408.6,859395.6,257760.5,858498.8
257760.5,858498.8,256869.5,857846.6
256869.5,857846.6,256302.5,856623.7
256302.5,856623.7,255978.5,855727
255978.5,855727,255087.5,854178
255087.5,854178,255087.5,853281.2
255087.5,853281.2,255978.5,852955
255978.5,852955,255978.5,854178
255978.5,854178,255978.5,854830.1
255978.5,854830.1,256869.5,855400.8
256869.5,855400.8,258408.6,855727
258408.6,855727,258732.6,856379.1
258732.6,856379.1,259623.6,857275.9
259623.6,857275.9,260190.6,858172.7
260190.6,858172.7,260514.6,858824.9
260514.6,858824.9,261729.7,859069.5
261729.7,859069.5,262053.7,860047.8
262053.7,860047.8,262620.7,860618.4
262620.7,860618.4,262944.7,861515.2
262944.7,861515.2,264483.7,861841.3
264483.7,861841.3,265050.7,862493.5
265050.7,862493.5,266265.8,862738.1
266265.8,862738.1,267480.8,863064.2
267480.8,863064.2,268128.8,863390.3
268128.8,863390.3,269019.9,864287
269019.9,864287,270882.9,864613.2
270882.9,864613.2,271125.9,863961
271125.9,863961,272097.9,863064.2
272097.9,863064.2,272665,862493.5
272665,862493.5,274528,862493.5
274528,862493.5,275095,863064.2
275095,863064.2,275419,863390.3
275419,863390.3,276634.1,863390.3
276634.1,863390.3,276958.1,863961
276958.1,863961,277201.1,864939.3
277201.1,864939.3,279064.1,865183.8
279064.1,865183.8,279955.1,864939.3
279955.1,864939.3,281170.2,864613.2
281170.2,864613.2,281170.2,863716.4
281170.2,863716.4,279955.1,863064.2
279955.1,863064.2,279064.1,862167.4
279064.1,862167.4,279064.1,861270.6
279064.1,861270.6,278173.1,860618.4
278173.1,860618.4,277525.1,860047.8
277525.1,860047.8,277201.1,859395.6
277201.1,859395.6,275986,858172.7
275986,858172.7,275743,856949.8
275743,856949.8,275095,856379.1
275095,856379.1,274528,855400.8
274528,855400.8,274528,853933.4
274528,853933.4,272989,853607.3
272989,853607.3,271449.9,852955
271449.9,852955,270882.9,852384.4
270882.9,852384.4,270558.9,851161.5
270558.9,851161.5,269667.9,850509.3
269667.9,850509.3,268452.8,850835.4
268452.8,850835.4,266265.8,851161.5
266265.8,851161.5,265050.7,851161.5
265050.7,851161.5,265374.8,850264.7
265374.8,850264.7,266589.8,849938.6
266589.8,849938.6,267804.8,849612.5
267804.8,849612.5,268452.8,849041.9
268452.8,849041.9,268128.8,847819
268128.8,847819,266589.8,846596.1
266589.8,846596.1,266022.8,845943.9
266022.8,845943.9,264159.7,846270
264159.7,846270,262944.7,846270
262944.7,846270,262053.7,845943.9
262053.7,845943.9,260514.6,846270
260514.6,846270,259623.6,846596.1
259623.6,846596.1,258408.6,847166.8
258408.6,847166.8,257193.5,847166.8
257193.5,847166.8,255978.5,846596.1
255978.5,846596.1,255087.5,844721
255087.5,844721,253872.4,844395
253872.4,844395,253224.4,843824.2
253224.4,843824.2,253872.4,843824.2
253872.4,843824.2,255654.5,844150.3
255654.5,844150.3,255654.5,844721
255654.5,844721,256869.5,844150.3
256869.5,844150.3,257517.5,843172
257517.5,843172,258732.6,842601.4
258732.6,842601.4,259947.6,842601.4
259947.6,842601.4,261162.6,842601.4
261162.6,842601.4,262377.7,842601.4
262377.7,842601.4,263592.7,842601.4
263592.7,842601.4,264159.7,842275.3
264159.7,842275.3,265050.7,842927.5
265050.7,842927.5,265374.8,844150.3
265374.8,844150.3,266265.8,844721
266265.8,844721,267237.8,844395
267237.8,844395,268452.8,843172
268452.8,843172,269667.9,842927.5
269667.9,842927.5,270882.9,843824.2
270882.9,843824.2,271773.9,845047.1
271773.9,845047.1,271773.9,846270
271773.9,846270,272665,846840.7
272665,846840.7,273880,847166.8
273880,847166.8,275095,848063.6
275095,848063.6,275419,848715.8
275419,848715.8,276634.1,849286.4
276634.1,849286.4,277201.1,849612.5
277201.1,849612.5,277849.1,850835.4
277849.1,850835.4,278173.1,852058.3
278173.1,852058.3,278173.1,852955
278173.1,852955,277525.1,854178
277525.1,854178,278416.1,854830.1
278416.1,854830.1,279631.1,855156.3
279631.1,855156.3,280846.2,855156.3
280846.2,855156.3,282385.2,854830.1
282385.2,854830.1,284248.3,853933.4
284248.3,853933.4,285463.3,853607.3
285463.3,853607.3,286921.3,853607.3
286921.3,853607.3,288460.4,853933.4
288460.4,853933.4,289675.4,854830.1
289675.4,854830.1,291214.5,856053
291214.5,856053,292753.5,856949.8
292753.5,856949.8,293644.5,857846.6
293644.5,857846.6,294859.6,858824.9
294859.6,858824.9,295183.6,859069.5
295183.6,859069.5,296965.6,860047.8
296965.6,860047.8,298504.7,860618.4
298504.7,860618.4,300043.7,861515.2
300043.7,861515.2,300934.7,861841.3
300934.7,861841.3,302473.8,861841.3
302473.8,861841.3,303040.8,861270.6
303040.8,861270.6,303364.8,860618.4
303364.8,860618.4,302716.8,859721.7
302716.8,859721.7,303364.8,858498.8
303364.8,858498.8,304255.8,858498.8
304255.8,858498.8,304903.8,858498.8
304903.8,858498.8,305146.8,858498.8
305146.8,858498.8,305470.8,859069.5
305470.8,859069.5,305470.8,859721.7
305470.8,859721.7,305470.8,860618.4
305470.8,860618.4,305146.8,861270.6
305146.8,861270.6,304903.8,862167.4
304903.8,862167.4,307009.9,862167.4
307009.9,862167.4,308548.9,862167.4
308548.9,862167.4,309439.9,863064.2
309439.9,863064.2,309764,863716.4
309764,863716.4,310655,864287
310655,864287,310655,866162.2
310655,866162.2,311546,867059
311546,867059,312437,867385
312437,867385,313976.1,867059
313976.1,867059,315191.1,867059
315191.1,867059,316082.1,867385
316082.1,867385,317621.2,867955.7
317621.2,867955.7,318512.2,868607.9
318512.2,868607.9,320375.2,868852.5
320375.2,868852.5,322481.3,868852.5
322481.3,868852.5,323696.3,868281.8
323696.3,868281.8,324911.4,867385
324911.4,867385,327665.4,866406.7
327665.4,866406.7,327665.4,865183.8
327665.4,865183.8,329447.5,864939.3
329447.5,864939.3,330419.5,863961
330419.5,863961,331634.5,862738.1
331634.5,862738.1,332201.6,862167.4
332201.6,862167.4,334307.6,862493.5
334307.6,862493.5,335846.7,861841.3
335846.7,861841.3,337952.7,861841.3
337952.7,861841.3,338924.7,862167.4
338924.7,862167.4,339491.8,862493.5
339491.8,862493.5,340382.8,862738.1
340382.8,862738.1,342569.8,863390.3
342569.8,863390.3,343784.9,863961
343784.9,863961,344675.9,864939.3
344675.9,864939.3,346214.9,865510
346214.9,865510,347997,865836
347997,865836,348888,865836
348888,865836,350427.1,865510
350427.1,865510,351318.1,864613.2
351318.1,864613.2,352533.1,864287
352533.1,864287,353505.1,864287
353505.1,864287,355935.2,864287
355935.2,864287,357150.2,863716.4
357150.2,863716.4,358365.3,863716.4
358365.3,863716.4,359823.3,863961
359823.3,863961,360471.3,864613.2
360471.3,864613.2,361686.4,864287
361686.4,864287,363225.4,863961
363225.4,863961,364683.4,862738.1
364683.4,862738.1,365898.5,862167.4
365898.5,862167.4,367113.5,861841.3
367113.5,861841.3,368085.5,861515.2
368085.5,861515.2,369543.6,861270.6
369543.6,861270.6,370758.6,861515.2
370758.6,861515.2,372621.7,861841.3
372621.7,861841.3,373836.7,862167.4
373836.7,862167.4,376266.8,862167.4
376266.8,862167.4,377481.8,861841.3
377481.8,861841.3,378372.8,861841.3
378372.8,861841.3,379263.8,862167.4
379263.8,862167.4,381450.9,863716.4
381450.9,863716.4,382665.9,863716.4
382665.9,863716.4,384448,863390.3
384448,863390.3,385987,862738.1
385987,862738.1,387526.1,862493.5
387526.1,862493.5,388741.1,862167.4
388741.1,862167.4,388417.1,860944.5
388417.1,860944.5,389956.1,861841.3
389956.1,861841.3,390199.1,863390.3
390199.1,863390.3,391738.2,864287
391738.2,864287,392953.2,864939.3
392953.2,864939.3,393601.2,864939.3
393601.2,864939.3,395059.3,864613.2
395059.3,864613.2,396922.3,863961
396922.3,863961,398137.3,864613.2
398137.3,864613.2,399028.4,864613.2
399028.4,864613.2,400567.4,864287
400567.4,864287,401458.4,862738.1
401458.4,862738.1,402349.5,862493.5
402349.5,862493.5,404536.5,862493.5
404536.5,862493.5,405103.5,861270.6
405103.5,861270.6,405751.5,859721.7
405751.5,859721.7,406642.6,858498.8
406642.6,858498.8,407209.6,857275.9
407209.6,857275.9,408748.6,856053
408748.6,856053,409963.7,855156.3
409963.7,855156.3,409396.6,853607.3
409396.6,853607.3,409072.6,852058.3
409072.6,852058.3,409396.6,850264.7
409396.6,850264.7,409639.7,849286.4
409639.7,849286.4,410611.7,848389.7
410611.7,848389.7,410854.7,847492.9
410854.7,847492.9,410611.7,846270
410611.7,846270,410854.7,844395
410854.7,844395,412069.7,843172
412069.7,843172,413041.7,841949.2
413041.7,841949.2,413041.7,840155.6
413041.7,840155.6,412393.7,838606.6
412393.7,838606.6,411502.7,837057.7
411502.7,837057.7,410611.7,837057.7
410611.7,837057.7,410287.7,836160.9
410287.7,836160.9,409963.7,834938
409963.7,834938,409639.7,834041.2
409639.7,834041.2,408748.6,833389
408748.6,833389,407857.6,832492.2
407857.6,832492.2,407857.6,831269.4
407857.6,831269.4,406966.6,830046.5
406966.6,830046.5,406318.6,829475.8
406318.6,829475.8,405751.5,828823.6
405751.5,828823.6,405427.5,827926.8
405427.5,827926.8,404536.5,826704
404536.5,826704,404212.5,825481
404212.5,825481,403321.5,824828.9
403321.5,824828.9,402106.5,824258.2
402106.5,824258.2,401782.4,823361.4
401782.4,823361.4,400243.4,822709.2
400243.4,822709.2,400243.4,825481
400243.4,825481,399676.4,827600.7
399676.4,827600.7,398461.4,827274.6
398461.4,827274.6,398137.3,826051.8
398137.3,826051.8,398461.4,824584.3
398461.4,824584.3,398704.4,823035.3
398704.4,823035.3,399028.4,821486.3
399028.4,821486.3,399352.4,819937.4
399352.4,819937.4,397894.3,817736.2
397894.3,817736.2,397570.3,816513.3
397570.3,816513.3,397246.3,815290.4
397246.3,815290.4,396679.3,814719.8
396679.3,814719.8,396355.3,813823
396355.3,813823,396031.3,812844.7
396031.3,812844.7,395140.3,811621.8
395140.3,811621.8,394573.2,810154.3
394573.2,810154.3,394249.2,808605.4
394249.2,808605.4,393358.2,807056.4
393358.2,807056.4,393358.2,806159.6
393358.2,806159.6,393358.2,804936.7
393358.2,804936.7,393358.2,803387.8
393358.2,803387.8,393925.2,801838.8
393925.2,801838.8,395788.3,801838.8
395788.3,801838.8,396355.3,800942
396355.3,800942,395464.3,798822.3
395464.3,798822.3,394249.2,796947.3
394249.2,796947.3,394249.2,795479.8
394249.2,795479.8,393601.2,794501.5
393601.2,794501.5,393358.2,793278.6
393358.2,793278.6,392710.2,792381.9
392710.2,792381.9,391819.2,791485
391819.2,791485,390604.1,790832.9
390604.1,790832.9,390280.1,789936.1
390280.1,789936.1,389065.1,788387.1
389065.1,788387.1,387850.1,787164.2
387850.1,787164.2,387283.1,785696.8
387283.1,785696.8,386635,783495.6
386635,783495.6,386311,781376
386311,781376,386311,779582.4
386311,779582.4,386068,777381.2
386068,777381.2,385096,775913.8
385096,775913.8,384853,773712.6
384853,773712.6,383638,771593
383638,771593,382989.9,770044
382989.9,770044,382422.9,768821
382422.9,768821,381774.9,767924.3
381774.9,767924.3,381450.9,766375.3
381450.9,766375.3,380559.9,765804.6
380559.9,765804.6,379668.8,764907.9
379668.8,764907.9,379020.8,763929.6
379020.8,763929.6,378453.8,763032.8
378453.8,763032.8,377562.8,762706.7
377562.8,762706.7,376590.8,762462.1
376590.8,762462.1,374484.7,762462.1
374484.7,762462.1,373269.7,760587
373269.7,760587,372945.7,758467.4
372945.7,758467.4,372378.6,757244.5
372378.6,757244.5,372054.6,755695.5
372054.6,755695.5,370839.6,755369.4
370839.6,755369.4,368733.5,755695.5
368733.5,755695.5,366870.5,756592.3
366870.5,756592.3,366870.5,755369.4
366870.5,755369.4,366627.5,753902
366627.5,753902,366870.5,752923.7
366870.5,752923.7,368085.5,752353
368085.5,752353,369948.6,752679.1
369948.6,752679.1,370839.6,753575.9
370839.6,753575.9,371487.6,753902
371487.6,753902,372702.7,753575.9
372702.7,753575.9,371487.6,752679.1
371487.6,752679.1,371163.6,751456.2
371163.6,751456.2,369624.6,750804
369624.6,750804,368409.5,749581.1
368409.5,749581.1,368085.5,748684.3
368085.5,748684.3,368085.5,748032.1
368085.5,748032.1,368085.5,746564.7
368085.5,746564.7,369057.6,745586.4
369057.6,745586.4,370272.6,745341.8
370272.6,745341.8,369057.6,744119
369057.6,744119,368085.5,742570
368085.5,742570,367194.5,740694.9
367194.5,740694.9,366870.5,739472
366870.5,739472,365655.5,738901.3
365655.5,738901.3,363873.4,738249.1
363873.4,738249.1,363225.4,737026.2
363225.4,737026.2,362658.4,737026.2
362658.4,737026.2,361443.4,736129.5
361443.4,736129.5,360228.3,735232.7
360228.3,735232.7,359904.3,734580.5
359904.3,734580.5,359013.3,733683.7
359013.3,733683.7,358122.3,733113
358122.3,733113,356259.2,732787
356259.2,732787,355368.2,731238
355368.2,731238,355044.2,729118.3
355044.2,729118.3,355044.2,728221.5
355044.2,728221.5,354153.2,727569.3
354153.2,727569.3,352614.1,727895.4
352614.1,727895.4,352047.1,728466.1
352047.1,728466.1,351075.1,729444.4
351075.1,729444.4,350184,729444.4
350184,729444.4,348969,729444.4
348969,729444.4,347187,728792.2
347187,728792.2,345971.9,727895.4
345971.9,727895.4,344756.9,727243.2
344756.9,727243.2,344108.9,727895.4
344108.9,727895.4,342569.8,728221.5
342569.8,728221.5,341111.8,727895.4
341111.8,727895.4,339572.8,727569.3
339572.8,727569.3,338924.7,726346.4
338924.7,726346.4,337142.7,725775.8
337142.7,725775.8,335603.7,726346.4
335603.7,726346.4,333173.6,726346.4
333173.6,726346.4,331634.5,726020.3
331634.5,726020.3,330419.5,724797.5
330419.5,724797.5,328961.5,723330
328961.5,723330,328637.5,722351.7
328637.5,722351.7,328637.5,721455
328637.5,721455,327989.4,720558.2
327989.4,720558.2,327098.4,720558.2
327098.4,720558.2,326207.4,719661.4
326207.4,719661.4,324992.4,718683.1
324992.4,718683.1,323453.3,718112.4
323453.3,718112.4,321914.3,717460.2
321914.3,717460.2,319808.2,717460.2
319808.2,717460.2,318269.2,718112.4
318269.2,718112.4,317054.2,719009.2
317054.2,719009.2,315596.1,719661.4
315596.1,719661.4,314381.1,719009.2
314381.1,719009.2,315272.1,718112.4
315272.1,718112.4,316487.1,717215.6
316487.1,717215.6,318026.2,716237.3
318026.2,716237.3,319808.2,715340.5
319808.2,715340.5,320456.2,714443.8
320456.2,714443.8,322238.3,714117.7
322238.3,714117.7,324101.3,714769.9
324101.3,714769.9,325559.4,715666.6
325559.4,715666.6,326774.4,716563.4
326774.4,716563.4,328313.5,717460.2
328313.5,717460.2,329528.5,719009.2
329528.5,719009.2,331391.5,719335.3
331391.5,719335.3,332282.6,719906
332282.6,719906,333497.6,720558.2
333497.6,720558.2,335036.6,720884.3
335036.6,720884.3,335927.7,721781
335927.7,721781,336818.7,722351.7
336818.7,722351.7,338357.7,723003.9
338357.7,723003.9,339896.8,723574.6
339896.8,723574.6,341111.8,724797.5
341111.8,724797.5,342326.8,725123.6
342326.8,725123.6,343784.9,726672.5
343784.9,726672.5,344999.9,726998.6
344999.9,726998.6,346214.9,725775.8
346214.9,725775.8,347754,725123.6
347754,725123.6,348969,725123.6
348969,725123.6,350508.1,725123.6
350508.1,725123.6,349293,722677.8
349293,722677.8,349293,720232
349293,720232,349293,718683.1
349293,718683.1,347754,718112.4
347754,718112.4,345647.9,717460.2
345647.9,717460.2,344756.9,716237.3
344756.9,716237.3,346214.9,716237.3
346214.9,716237.3,348078,716237.3
348078,716237.3,349860,715340.5
349860,715340.5,351399.1,714117.7
351399.1,714117.7,353262.1,713220.9
353262.1,713220.9,354720.2,713220.9
354720.2,713220.9,355935.2,712894.8
355935.2,712894.8,357474.2,712324.1
357474.2,712324.1,358689.3,711671.9
358689.3,711671.9,359337.3,709878.4
359337.3,709878.4,361119.3,708003.3
361119.3,708003.3,362334.4,707432.6
362334.4,707432.6,363873.4,706454.3
363873.4,706454.3,362334.4,705557.5
362334.4,705557.5,361119.3,704660.7
361119.3,704660.7,359904.3,703437.9
359904.3,703437.9,358689.3,702215
358689.3,702215,357798.3,701562.8
357798.3,701562.8,356583.2,700666
356583.2,700666,355044.2,700095.3
355044.2,700095.3,353829.1,699443.1
353829.1,699443.1,352614.1,699117
352614.1,699117,351723.1,698546.4
351723.1,698546.4,350832.1,697894.2
350832.1,697894.2,348969,696997.4
348969,696997.4,347187,696100.6
347187,696100.6,345323.9,696508.2
345323.9,696508.2,344999.9,698057.2
344999.9,698057.2,344756.9,699280.1
344756.9,699280.1,343217.9,699850.8
343217.9,699850.8,341678.8,700176.9
341678.8,700176.9,340139.8,700176.9
340139.8,700176.9,338681.7,699280.1
338681.7,699280.1,338033.7,697405
338033.7,697405,337142.7,696182.1
337142.7,696182.1,336251.7,695611.4
336251.7,695611.4,335279.6,694959.2
335279.6,694959.2,334064.6,694388.6
334064.6,694388.6,333497.6,694062.5
333497.6,694062.5,332849.6,693410.3
332849.6,693410.3,331391.5,692513.5
331391.5,692513.5,330176.5,691942.8
330176.5,691942.8,329528.5,690964.5
329528.5,690964.5,327989.4,690720
327989.4,690720,327098.4,689171
327098.4,689171,326774.4,687948.1
326774.4,687948.1,326774.4,686725.2
326774.4,686725.2,326531.4,684850.1
326531.4,684850.1,325883.4,683953.3
325883.4,683953.3,324101.3,683627.2
324101.3,683627.2,323129.3,684279.4
323129.3,684279.4,321671.3,683953.3
321671.3,683953.3,320699.3,683627.2
320699.3,683627.2,319808.2,682730.5
319808.2,682730.5,318593.2,682404.4
318593.2,682404.4,317378.2,681833.7
317378.2,681833.7,316811.1,681181.5
316811.1,681181.5,315596.1,680610.8
315596.1,680610.8,314624.1,680284.7
314624.1,680284.7,313733.1,679714
313733.1,679714,312518,678735.7
312518,678735.7,311303,679061.8
311303,679061.8,309764,679958.6
309764,679958.6,307981.9,680610.8
307981.9,680610.8,306442.9,680936.9
306442.9,680936.9,305227.8,681507.6
305227.8,681507.6,304012.8,682159.8
304012.8,682159.8,302473.8,683056.6
302473.8,683056.6,301258.7,683627.2
301258.7,683627.2,301015.7,682730.5
301015.7,682730.5,299152.7,683056.6
299152.7,683056.6,298261.6,683382.7
298261.6,683382.7,295183.6,682404.4
295183.6,682404.4,292186.5,683056.6
292186.5,683056.6,291862.5,684850.1
291862.5,684850.1,290647.4,686399.1
290647.4,686399.1,290080.4,687295.9
290080.4,687295.9,288541.4,688274.2
288541.4,688274.2,287650.4,688844.9
287650.4,688844.9,286435.3,689741.6
286435.3,689741.6,285463.3,690720
285463.3,690720,283357.2,690964.5
283357.2,690964.5,282142.2,691290.6
282142.2,691290.6,283681.3,691942.8
283681.3,691942.8,292753.5,682730.5
292753.5,682730.5,293968.5,680610.8
293968.5,680610.8,295183.6,679714
295183.6,679714,296398.6,677839
296398.6,677839,298261.6,677512.9
298261.6,677512.9,299152.7,678491.2
299152.7,678491.2,299476.7,679061.8
299476.7,679061.8,300691.7,679061.8
300691.7,679061.8,302797.8,678491.2
302797.8,678491.2,304012.8,677512.9
304012.8,677512.9,305227.8,676616.1
305227.8,676616.1,307333.9,676290
307333.9,676290,309520.9,676045.4
309520.9,676045.4,311303,675067.1
311303,675067.1,312194,675719.3
312194,675719.3,313409.1,676616.1
313409.1,676616.1,314624.1,676942.2
314624.1,676942.2,316163.1,676616.1
316163.1,676616.1,317054.2,675067.1
317054.2,675067.1,318269.2,674822.5
318269.2,674822.5,320456.2,674496.4
320456.2,674496.4,321671.3,674496.4
321671.3,674496.4,322562.3,675393.2
322562.3,675393.2,324101.3,675393.2
324101.3,675393.2,325883.4,675393.2
325883.4,675393.2,327098.4,674496.4
327098.4,674496.4,327989.4,673599.6
327989.4,673599.6,329528.5,672376.8
329528.5,672376.8,330419.5,671153.9
330419.5,671153.9,332606.6,670501.7
332606.6,670501.7,335036.6,669604.9
335036.6,669604.9,337142.7,670175.6
337142.7,670175.6,338357.7,671153.9
338357.7,671153.9,339896.8,672376.8
339896.8,672376.8,341354.8,673273.5
341354.8,673273.5,343217.9,673599.6
343217.9,673599.6,344432.9,675393.2
344432.9,675393.2,344756.9,676942.2
344756.9,676942.2,345971.9,677839
345971.9,677839,346538.9,679388
346538.9,679388,346863,680610.8
346863,680610.8,348402,681833.7
348402,681833.7,348969,682730.5
348969,682730.5,350508.1,683382.7
350508.1,683382.7,351399.1,683382.7
351399.1,683382.7,352290.1,682730.5
352290.1,682730.5,354153.2,683056.6
354153.2,683056.6,354720.2,683382.7
354720.2,683382.7,355692.2,683627.2
355692.2,683627.2,357798.3,683627.2
357798.3,683627.2,359013.3,682730.5
359013.3,682730.5,360228.3,681833.7
360228.3,681833.7,361443.4,680284.7
361443.4,680284.7,362334.4,679388
362334.4,679388,362982.4,678491.2
362982.4,678491.2,363225.4,677839
363225.4,677839,362982.4,676290
362982.4,676290,362334.4,675719.3
362334.4,675719.3,363873.4,675393.2
363873.4,675393.2,365655.5,676616.1
365655.5,676616.1,367518.5,676616.1
367518.5,676616.1,369057.6,676045.4
369057.6,676045.4,370272.6,674822.5
370272.6,674822.5,372378.6,673599.6
372378.6,673599.6,373269.7,672050.7
373269.7,672050.7,374808.7,671724.6
374808.7,671724.6,375699.7,671153.9
375699.7,671153.9,376590.8,670175.6
376590.8,670175.6,377238.8,669604.9
377238.8,669604.9,377238.8,668055.9
377238.8,668055.9,378453.8,667729.8
378453.8,667729.8,380235.9,667729.8
380235.9,667729.8,382098.9,667485.3
382098.9,667485.3,383313.9,667485.3
383313.9,667485.3,383638,668382
383638,668382,385420,668952.7
385420,668952.7,386635,668708.1
386635,668708.1,387283.1,667159.2
387283.1,667159.2,388741.1,666507
388741.1,666507,390604.1,666833
390604.1,666833,391495.2,666262.4
391495.2,666262.4,391171.2,664713.4
391171.2,664713.4,391495.2,663164.4
391495.2,663164.4,393358.2,662838.3
393358.2,662838.3,394249.2,661941.5
394249.2,661941.5,394816.3,660148
394816.3,660148,395140.3,658925.1
395140.3,658925.1,395464.3,657946.8
395464.3,657946.8,396031.3,656479.4
396031.3,656479.4,397246.3,655501
397246.3,655501,397570.3,655501
397570.3,655501,397570.3,655501
